general_id	dating_typology_start	dating_typology_end	find_area	typology_class_1	typology_class_2	typology_class_3	typology_class_4	orientation
OLY40 - E2145	-499	-350	Palaestra	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	1b	(Missing)
OLY- - E282	-499	-350	South-East Area	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY60 - E526	-499	-350	Stadium (North)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY37 - E97	-499	-350	Stadium (North-East)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY40 - E746	-499	-350	Stadium (South)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY- - E2156	-499	-350	Stadium	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY38 - E221	-499	-350	Stadium (South)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY37 - E96	-499	-350	Stadium (North-East)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY38 - E177	-499	-350	Stadium (South)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY37 - E94	-499	-350	Stadium (North-East)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY37 - E95	-499	-350	Stadium (North-East)	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY64 - E716	-499	-350	South-East Area	Waffe	Sauroter	Eiserne Sauroter (Lanzeschuhe)	2	(Missing)
OLY40 - B2158	-699	-450	Stadium (South)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY40 - B2094	-699	-450	Stadium (South)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY59 - B4407	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY39 - B1021	-699	-450	Stadium (South)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY60 - B4480	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY79 - Br7564 / BerlinOl7564	-699	-450	Echo Stoa	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY37 - B92	-699	-450	Stadium (North-East)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY78 - B9861	-699	-450	South-East Area	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY59 - B4344	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY81 - Br14031	-699	-450	South-East Area	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY60 - B4540	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY60 - B4943	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY37 - B93	-699	-450	Stadium (North-East)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY64 - B5849	-699	-450	South-East Area	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2a	(Missing)
OLY63 - B5299	-699	-450	South-East Area	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY80 - Br12139	-699	-450	Palaestra	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY78 - Br2967	-699	-450	Pelopion	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY60 - B5079	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY64 - B5949	-699	-450	South-East Area	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY80 - Br8408	-699	-450	Pelopion	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY79 - Br4808	-699	-450	Prytaneion	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY56 - B3898	-699	-450	Pheidias' workshop	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY53 - B3899	-699	-480	Stadium (West)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY80 - Br8407	-699	-450	Pelopion	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY39 - B1022	-699	-450	Stadium (West)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY40 - B1572	-699	-450	Stadium (South)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY59 - B4378b	-699	-450	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IA2b	(Missing)
OLY59 - B4242	-699	-480	Stadium (North)	Waffe	Stick head	Stücke mit querprofilierter Tülle	IB	(Missing)
OLY40 - B9606	-699	-480	Stadium (West)	Waffe	Stick head	Stücke mit glatter Tülle	IV	(Missing)
OLY65 - E412	-799	-700	South-East Area	Waffe	Dagger, Sword and accessories	Dolche	1	(Missing)
OLY60 - E249 / V77	-899	-700	Stadium (North)	Waffe	Dagger, Sword and accessories	Schwertgriff aus der spätgeometrischen Zeit	3	(Missing)
OLY80 - Br8834 / AthenNM6255	-699	-480	Echo Stoa	Waffe	Dagger, Sword and accessories	Bronzene und eiserne Griffzungenschwerter der archaischen Zeit mit weidenblattförmiger Klinge, keine Einziehung zwischen Heft und Griffzunge	5	(Missing)
OLY57 - M71	-649	-600	Alpheios	Waffe	Greave	Beinschiene	Anhang I	left
OLY64 - B5753	-649	-600	South-East Area	Waffe	Greave	Beinschiene	Anhang I	left
OLY40 - B2675	-649	-600	Stadium (South)	Waffe	Greave	Beinschiene	Anhang I	left
OLY80 -  Br9124	-649	-600	Pelopion	Waffe	Greave	Beinschiene	Anhang I	right
OLY64 - o. Nr.	-649	-600	Alpheios	Waffe	Greave	Beinschiene	Anhang I	left
OLY65 - B6139	-649	-550	South-East Area	Waffe	Greave	Beinschiene	Anhang I	left
OLY- - o. Nr.	-649	-600	Alpheios	Waffe	Greave	Beinschiene	Anhang I	left
OLY65 - B7174	-624	-533	South-East Area	Waffe	Greave	Beinschiene	Anhang I	left
OLY80 - Br9164	-624	-533	Echo Stoa	Waffe	Greave	Beinschiene	Anhang I	right
OLY53 - B2786	-624	-533	Stadium (West)	Waffe	Greave	Beinschiene	Anhang I	right
OLY59 - B4708	-624	-533	Stadium (North)	Waffe	Greave	Beinschiene	Anhang I	right
OLY40 - B2278	-624	-525	Alpheios	Waffe	Greave	Beinschiene	Anhang I	right
OLY64 - B5755	-624	-600	South-East Area	Waffe	Greave	Beinschiene	Anhang I	left
OLY70 - M413	-624	-533	Alpheios	Waffe	Greave	Beinschiene	Anhang I	right
OLY80 - Br11479	-624	-533	Echo Stoa	Waffe	Greave	Beinschiene	Anhang I	right
OLY76 - Br277	-624	-533	Temple of Zeus	Waffe	Greave	Beinschiene	Anhang I	right
OLY64 - B5751	-599	-550	South-East Area	Waffe	Greave	Beinschiene	Anhang I	right
OLY60 - B5094	-624	-533	Stadium (North)	Waffe	Greave	Beinschiene	Anhang I	left
OLY63 - B5538	-599	-550	Stadium (South)	Waffe	Greave	Beinschiene	Anhang I	right
OLY64 - B5754	-599	-550	South-East Area	Waffe	Greave	Beinschiene	Anhang I	left
OLY80 - B11348	-599	-550	Echo Stoa	Waffe	Greave	Beinschiene	Anhang I	right
OLY65 - B7503	-599	-550	Stadium (South)	Waffe	Greave	Beinschiene	Anhang I	right
OLY52 - B2597	-599	-550	Echo Stoa	Waffe	Greave	Beinschiene	Anhang I	right
OLY18 - Kur400	-599	-550	Alpheios	Waffe	Greave	Beinschiene	Anhang I	left
OLY60 - B5188	-599	-550	Stadium (North)	Waffe	Greave	Beinschiene	Anhang I	left
OLY- - München antikenslg. Inv. 249	-599	-550	Alpheios	Waffe	Greave	Beinschiene	Anhang I	left
OLY40 - B2783	-599	-550	Stadium (West)	Waffe	Greave	Beinschiene	Anhang I	left
OLY38 - B3740	-599	-550	Stadium (South)	Waffe	Greave	Beinschiene	Anhang I	left
OLY77 - Br1434	-599	-550	Temple of Zeus	Waffe	Greave	Beinschiene	Anhang I	left
OLY40 - B2775	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY40 - B2594	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY60 - B4906	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7475	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY59 - B4706	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY80 - B7954	-599	-525	Metroon	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B7101	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY41 - B2595	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B4924	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7176	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY38 - B640	-599	-525	Treasuries	Waffe	Greave	Beinschiene	Anhang II	right
OLY38 - B907	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY55 - B3602	-599	-525	Pheidias' workshop	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B6137	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY59 - B4293	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7180	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B4548	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY42 - B2678	-599	-525	Echo Stoa	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7390	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B5136	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B6136	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B5185	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY60 - B8767	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY37 - B553	-649	-550	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B7502	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7504	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B6140	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY40 - B2593	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY40 - B2673	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY41 - B2660	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	(Missing)
OLY37 - B63	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY98 - MFA-Boston 98.665	-599	-525	Alpheios	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B5081	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B6760	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY52 - B8184	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY53 - B2784	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	right
OLY41 - B2659	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7476	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY41 - B2790	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY59 - B4705	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY40 - B2245	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	left
OLY37 - B64	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY38 - B495	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY59 - B4776	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY41 - B 2682	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY39 - B2787	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY60 - B5097	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B7178	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY40 - B2295	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY59 - B4461	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY42 - B2793	-599	-525	Echo Stoa	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B5108	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY40 - B2778	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B7477	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B8182	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7777	-599	-525	South-East Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY60 - B4887	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY65 - B7479	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY80 - Br9079	-599	-525	Echo Stoa	Waffe	Greave	Beinschiene	Anhang II	right
OLY77 - Br2195	-599	-525	Temple of Zeus	Waffe	Greave	Beinschiene	Anhang II	left
OLY- - Bern Hist. Mus 12720	-599	-525	Alpheios	Waffe	Greave	Beinschiene	Anhang II	right
OLY53 - B2781	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	right
OLY37 - B554	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY80 - Br8588	-599	-525	Temple of Zeus	Waffe	Greave	Beinschiene	Anhang II	right
OLY64 - B6026	-599	-525	South-West Area	Waffe	Greave	Beinschiene	Anhang II	right
OLY40 - B2677	-599	-525	Stadium (South)	Waffe	Greave	Beinschiene	Anhang II	right
OLY52 - B2596	-599	-525	Echo Stoa	Waffe	Greave	Beinschiene	Anhang II	left
OLY60 - B4862	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY37 - B558	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	right
OLY65 - B7478	-599	-525	Stadium (North)	Waffe	Greave	Beinschiene	Anhang II	left
OLY41 - B2780	-599	-525	Stadium (West)	Waffe	Greave	Beinschiene	Anhang II	left
OLY59 - B4447	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III A	left
OLY40 - B2785	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III A	left
OLY37 - B709	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III A	left
OLY59 - B4786	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III A	left
OLY37 - B552	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III A	right
OLY38 - B307	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III A	left
OLY59 - B4202	-559	-540	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III A	right
OLY59 - B4578	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III A	left
OLY60 - B4864	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	right
OLY- - B8809	-549	-500	Stadium	Waffe	Greave	Beinschiene	Anhang III B	left
OLY59 - B4847	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	left
OLY37 - B308	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	left
OLY- - B8430	-549	-500	Alpheios	Waffe	Greave	Beinschiene	Anhang III B	left
OLY60 - B5217	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	right
OLY60 - B4798	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	left
OLY38 - B450	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III B	right
OLY60 - B5025	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	left
OLY59 - B5186	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	left
OLY60 - B4922	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III B	left
OLY59 - B4462	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	left
OLY38 - B908	-524	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY40 - B2186	-524	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III C	left
OLY60 - B5026	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY59 - B8427	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY40 - B2592	-524	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III C	left
OLY60 - B4743	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	left
OLY60 - B5024	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	left
OLY59 - B4465	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY42 - B2297	-524	-500	Stadium (West)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY65 - B7818	-524	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III C	left
OLY64 - B5912	-524	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III C	left
OLY59 - B8301	-524	-500	Stadium (North)	Waffe	Greave	Miniaturwaffen	Anhang III C	right
OLY64 - B5803	-524	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III C	left
OLY60 - B5073	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY80 - Br9686	-524	-500	Pelopion	Waffe	Greave	Beinschiene	Anhang III C	right
OLY80 - Br11848	-524	-500	Pelopion	Waffe	Greave	Beinschiene	Anhang III C	(Missing)
OLY65 - B7474	-524	-500	Stadium	Waffe	Greave	Beinschiene	Anhang III C	left
OLY55 - B8369	-524	-500	Leonidaion	Waffe	Greave	Beinschiene	Anhang III C	left
OLY38 - B312	-524	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III C	right
OLY79 - Br4553	-524	-500	Temple of Zeus	Waffe	Greave	Beinschiene	Anhang III D	left
OLY60 - B5189	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III D	left
OLY38 - B909	-524	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III D	left
OLY59 - B4464	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III D	left
OLY60 - B4995	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III D	left
OLY60 - B4941	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III D	left
OLY65 - B7803	-524	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III D	left
OLY37 - B309	-524	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III D	right
OLY65 - B7552	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III E	(Missing)
OLY65 - B7826	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III E	(Missing)
OLY65 - B7179	-549	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III E	left
OLY64 - B6041	-549	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III E	right
OLY65 - B7177	-549	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III E	left
OLY65 - B7010	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III E	left
OLY70 - B8619	-549	-500	Stadium (Entrance)	Waffe	Greave	Beinschiene	Anhang III E	left
OLY60 - B5220	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III E	right
OLY59 - B4325	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III E	right
OLY42 - B8130	-549	-500	Stadium (West)	Waffe	Greave	Beinschiene	Anhang III E	left
OLY52 - B2473	-549	-500	Stadium (South)	Waffe	Greave	Beinschiene	Anhang III E	right
OLY64 - B5756	-549	-500	South-East Area	Waffe	Greave	Beinschiene	Anhang III F	right
OLY60 - B4848	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III G	left
OLY60 - B4855	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III G	left
OLY60 - B4824	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III G	left
OLY60 - B8428	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III G	left
OLY59 - B5182	-549	-500	Stadium (North)	Waffe	Greave	Beinschiene	Anhang III G	right
OLY65 - B7175	-499	-450	South-East Area	Waffe	Greave	Beinschiene	Anhang IV	right
OLY60 - B5147	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY59 - B5184	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	right
OLY59 - B4709	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY64 - B5752	-499	-450	South-East Area	Waffe	Greave	Beinschiene	Anhang IV	right
OLY38 - B310	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY60 - B8370	-499	-490	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY42 - B2779	-499	-450	Stadium (West)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY63 - B5506	-499	-450	South-East Area	Waffe	Greave	Beinschiene	Anhang IV	right
OLY57 - B4140 / M45	-499	-450	Alpheios	Waffe	Greave	Beinschiene	Anhang IV	left
OLY60 - B5180	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	right
OLY59 - B5183	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY60 - B4863	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY59 - B8425	-499	-450	Stadium (North)	Waffe	Greave	Beinschiene	Anhang IV	right
OLY40 - B2776	-499	-450	Stadium (South)	Waffe	Greave	Beinschiene	Anhang IV	right
OLY40 - B2777	-459	-450	Stadium (South)	Waffe	Greave	Beinschiene	Anhang IV	left
OLY54 - B3006	-499	-475	Leonidaion	Waffe	Greave	Beinschiene	Anhang IV	(Missing)
OLY- - B442	-649	-450	Stadium (South)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A1	(Missing)
OLY- - B7636	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A1	(Missing)
OLY- - Br3850. 7977	-649	-450	Temple of Zeus	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A1	(Missing)
OLY- - Br1321	-649	-450	Temple of Zeus	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A1	(Missing)
OLY- - B7410	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A2	(Missing)
OLY- - B1800	-649	-450	Stadium (South)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A3	(Missing)
OLY- - B8167	-649	-450	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B9092	-649	-450	Leonidaion	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B9070	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B6627	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8195	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B2508	-649	-450	Stadium (West)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B6790	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B7821	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B9096	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B9040	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8631	-649	-450	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B2743	-649	-450	Stadium (West)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B1157	-649	-450	Temple of Zeus	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B164 / B2667 / Inv. von 1886 Nr. 270	-649	-450	Echo Stoa	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B2591	-649	-450	Stadium (West)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B2640	-649	-450	Stadium (West)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B1526	-649	-450	Stadium (West)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B7055	-649	-450	South-East Area	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8633	-649	-450	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8709	-649	-400	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8435 / B8728 / B8769	-649	-400	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8729	-649	-400	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B8641	-649	-400	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B9100	-599	-400	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B1717	-599	-400	Stadium (South)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B162	-549	-450	Stadium (South)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B3709	-549	-450	Pheidias' workshop	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B4987	-549	-450	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B344	-549	-450	Stadium (North)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
OLY- - B1922	-549	-450	Stadium (South)	Waffe	Shield and accessories	Aussenbeschläge (Nach Randornamenten)	A4	(Missing)
